date,raw_min_trip_start_ts,silver_ml_imputed_fuel_std,bronze_mean_fuel_consumption_ecol,bronze_ingestion_duration_sec,bronze_correction_trips_removed,bronze_survival_rate,raw_null_count_avg_speed,silver_ml_imputed_fuel_mean,raw_std_fuel_consumption_ecor,bronze_std_fuel_consumption_ecol,raw_mean_fuel_consumption_ecor,bronze_idle_time_invalid_corrected,silver_fuel_ecol_available,silver_ml_prediction_mean,silver_ml_imputed_fuel_p95,silver_vehicle_type_nulls,silver_ingestion_duration_sec,bronze_excessive_daily_events_units,bronze_distance_km_std,bronze_duration_mean,bronze_duration_std,bronze_distance_km_mean,silver_avg_speed_imputed,raw_std_fuel_consumption_ecol,bronze_mean_fuel_consumption_fms_high,raw_avg_speed_mean,mean_idling_per_100km,bronze_std_fuel_consumption_ecor,mean_fuel_per_100km,silver_ml_residual_std,silver_ml_prediction_std,silver_vehicle_info_join_miss_rate,raw_mean_fuel_consumption_fms_high,raw_ingestion_duration_sec,raw_max_trip_end_ts
2025-10-20,-0.13710344308519948,0.38009552115400047,0.0367610972718543,3.548681254892911,-0.1238971671461403,-0.19230654048486967,0.007233658278119284,0.6471756561942251,-1.0421464554199003,0.7780781690486126,-0.7051618113268393,-0.10299985543143263,0.8438292839462028,0.924720539028963,0.5862212153438691,0.015774274298691097,6.833260879273019,0.2605219404938134,-1.0550920126450989,-0.5164278321239151,-0.4786607188761967,-0.9405500505764411,0.029346627637194908,0.6646460761852838,0.05976823977398741,-0.04824606790284194,-0.627904106275004,0.27747242386767157,0.4322921765370379,0.7655180113121384,0.6233938407614099,-1.6976718162323188,0.10787077568602361,1.284586706733155,-1.7199099059902647
2025-10-21,-0.13565566353082995,0.4322776902267465,-0.6442387742247682,3.7421540923947445,-0.12098522739188827,-0.23106071043485138,0.033592374453233195,0.6210684389697985,-1.0533330245316639,-0.7611445218164398,-0.7227079095173288,-0.10139877006200022,0.900384545754207,0.9387400140417431,0.556220128886619,0.11649063492338943,3.8347521946732455,0.5991309978826459,-1.0746325643116506,-0.40211941829168796,-0.26121031344586254,-0.950781523071012,0.06414506737472686,-0.6539486885018654,0.11818373989076907,-0.03409782395589181,-0.640446792134035,0.08221315150029612,0.483073372629022,0.5271499698748783,0.6895663987324232,-1.646159386096872,0.16601079907156463,1.3029403266148814,-1.6883777343057762
2025-10-22,-0.13424215783584115,-2.04974553100597,0.2826307583416304,2.986798070286136,-0.12403551722496221,-1.296937726896828,0.017915874833297027,-2.099197942034991,-1.0687231242417712,3.6092170383213853,-0.72448113070632,-0.1268912286036721,0.41128373941944346,-1.601850534968865,-1.9170678240272823,-0.22868908209511085,3.2193319195961734,-0.3387861256811114,-1.0383503107097902,-0.37791832091157385,-0.22692862820103438,-0.9209319917442773,-0.07707315844484985,2.5883080685252695,-0.2940349951423096,-0.043676218305366714,-0.7913046980058387,0.11397589443408063,0.3463379849566401,-1.1703561031613692,-1.799336257083922,-1.6495986876313165,-0.17825700687291818,1.2877922151241112,-1.6568455626212877
2025-10-23,-0.13388296132276514,0.3444038589639446,0.4988765700011303,1.5580307482369924,-0.12360070269152187,-1.3224403382298529,0.018705569164049425,0.6000553000832772,-1.0519612653289745,-0.15122953324656987,-0.6990715565383987,-0.12399564868023052,0.37489758302730586,0.8766466962651301,0.5512254630558044,-0.23414735553653845,-0.500258889409128,-0.3505582484095474,-1.0725208948684875,-0.12558176897142653,0.12496022115002463,-0.9375627912932641,-0.08579609173026335,-0.3040845223340802,0.3249021984729857,-0.0552944991870446,-0.6412823883299238,0.3200316694105506,0.5445165752733147,0.496451699853088,0.5143895856604741,-1.5647326880196497,0.43360096203425574,1.283059441191716,-1.6253133909367992
2025-10-24,-0.13133563755886618,0.025904853014341804,0.23891756919300688,-0.8133832107154505,-0.13400331099913262,-2.4001453214945325,-0.018346035111252393,0.4056043173949239,-0.9795904425073692,0.5020163793702511,-0.7387968928004323,-0.14135777300549393,-0.2756923443736864,0.4921843549825788,0.28118752879419934,-0.6557429007350252,-0.5206993839869659,-1.3539711820624214,-1.0722802299234293,-0.45112297935755225,-0.297130443127056,-0.9441904377495285,-0.2643503378794923,0.6111569725799374,-0.9047276942568944,-0.08584248787478518,-0.05860538566394095,0.12754445667338576,0.4545962759496793,0.6837294119230115,-0.021060452094641816,-1.6441792057279951,-0.9018846369877184,-0.35550014388235796,-1.5937812192523106
2025-10-25,-0.1298180654332954,0.09810845561456648,-2.898062944034969,-0.980419450856106,-0.23261397670421022,-2.42538022810586,-0.32171671666029616,-0.26331916514197046,-1.0713323942494644,-1.1921129964386539,-0.9222709707721141,-0.1732545730248954,-1.4213792986384837,-0.7246774662784969,-0.292332910526383,-1.5040557956626532,-0.5820669263469498,-1.78311856516268,-1.0713351063241063,-1.0509692389821375,-1.0689983907863212,-0.9389176056121709,-0.6018532213016973,-1.0950336470277466,-0.4781925573158066,-0.1809038930091556,-0.13846136564813108,-1.3958443100994282,-0.9759264584975499,-1.1353229836049,-0.3261924132716805,-2.2392921734785047,-0.4346488895253973,-0.4442687355817745,-1.5622490475678223
2025-10-26,-0.12925130190107353,0.8592631593494808,-1.1871610730795457,-1.0103181322351378,-0.2666151555994471,0.5541209881787315,-0.41957478440353285,0.12950642475056798,-1.0700256973773594,0.2515430523726604,-0.7202083633732201,-0.18995809485776816,-1.4329629064786773,-0.25047497415925135,0.507307466610032,-1.5618910628810676,-0.5873891001188488,-1.0844965908787678,-1.0615407616888626,1.3252434100194446,1.7322412204812463,-0.8480771810117101,-0.6665708557411769,0.18226811091203193,1.1016560992095055,0.006751087591431834,-2.8456762103559288,0.2660208810667419,-1.86354047851761,-0.41008156136455004,0.44600725687611675,-1.5371536257708422,0.8177336681007518,-0.49504897444486196,-1.5307168758833338
2025-10-27,-0.12713922381748027,0.39879720512966066,-0.5386580517481773,-0.7151355605899739,-0.13249463633007444,0.5631956463354159,6.199867198408302,0.7080629769484492,-0.97504188590026,0.10208603327388993,-0.6514833808712652,-0.08974831907591767,1.0937626578157922,0.8450934422680004,0.5896376501347939,0.28580926791123606,-0.49521504118599535,0.6808937411965106,-1.0743319198145103,0.21277872632789116,0.5367311764377921,-0.9513509248854332,2.503193830731495,0.06824282201266937,0.8487265014060403,-0.0593450940622417,-0.3814951138442791,0.7331834215708655,0.8314317551615732,0.8163603954124132,0.578546619618238,-1.476983008921146,0.9304098766032418,-0.3807230590528121,-1.4991847041988453
2025-10-28,-0.1257810251380299,0.26626073702773106,-0.3252816561005986,-0.6825385475925045,-0.1349651734518946,0.5766359439285185,0.015151944675663625,0.5644331406420019,-0.9706776862115931,1.073403757318682,-0.6474110592575952,-0.09141753573766634,1.2488467251350903,0.8123162697882457,0.38567020022216153,0.3605801369718881,-0.43359775883563123,1.1851686711636973,-1.0755574884633585,-0.4057966648234441,-0.2951860958206773,-0.9527365416557657,0.16295211168041074,0.9885065745512802,0.7082784590801067,-0.061376984838530414,-0.4132941424460402,0.9321400630411072,0.8366663667816443,1.0668676760151807,0.5928743771048413,-1.5870745398637298,0.7894596874476799,-0.3763937349470546,-1.4676525325143568
2025-10-29,-0.12572765815226775,-2.4029924361031236,-0.5130293323595116,0.7696892661523496,-0.1366517267937238,0.5406856147939428,6.60285675262726,-2.301098749104905,-0.9936293189902987,-0.15921012979899188,-0.6816842900293507,-0.10889321221679017,1.2044201821244653,-2.0090324003369093,-2.29033032482512,0.42970580541846093,-0.020983982473600993,1.0802897595830854,-1.0762715665362108,-0.4378365090716009,-0.32098938554548434,-0.9579374394214094,2.7033501646051894,-0.17472053350354697,-0.1435565720172535,-0.06829186265110564,-2.6037157351171274,0.5404625418342472,0.5317697886150669,-0.3740114325733125,-2.260751409264819,-1.4394231035832832,-0.06912630682092497,0.11064633095612492,-1.4361203608298683
2025-10-30,-0.12298130350023848,-0.12598220361139467,-0.8751694548908766,0.7999517489718025,-0.13407578008803933,0.5859543167677854,0.0045977866606078934,0.5319613405561763,-1.0323533701052565,-0.3746141690752329,-0.71057269612321,-0.09206478301467091,1.2082359588247644,0.6161700061677139,0.3839194817014584,0.44174391533722596,-0.04819023739682434,1.3467678104358645,-1.0734485222488717,-0.15794284020052984,0.07677713967892473,-0.9435092479767334,0.1604705071307637,-0.36985460524306485,-0.29719897308321114,-0.06203021553735175,-0.4827229099921198,0.3697666744523194,0.4739099571653098,0.5534240788096161,-0.026884113892056447,-1.3742322668540674,-0.2216285888578252,0.10791639883915326,-1.4045881891453798
2025-10-31,-0.12179232391802308,-0.4083922175374788,-0.8960334273369265,0.5738958042329484,-0.15577697816610758,0.5623970736050158,4.686866218411753,0.219690881456358,-1.004759676499882,-0.3245739778393067,-0.8108674711755354,-0.11581989360227786,0.6751174426972651,-0.2571001992725509,-0.04577638669391104,0.029233030729608468,-0.08540301996215065,0.7502422459967518,-1.0739129944421637,0.422210426977533,0.951705740650043,-0.9538277869850219,1.8721759039306411,0.10108155349092421,-2.2737033161773557,-0.0873100421154189,-1.8415085376066194,-0.10207545933026917,0.0544700711811706,0.9325228697279185,-0.8790767743595145,-1.771592312277664,-2.207320672478131,0.05127139320257148,-1.3730560174608915
2025-11-01,-0.12014543264094926,0.0473364308208644,-3.022373461422018,-0.5663572291094242,-0.23965006642715403,-0.16091406421269422,-0.33739321628023233,-0.47219085529450927,-1.0671884894104433,-1.0645784747616067,-0.9689859398185947,-0.15613090822273895,-1.2404024608528703,-1.1591849057493457,-0.4456343431042434,-1.2942861225129938,-0.35657413051402703,-0.9663472864042826,-1.0649870826286216,-0.19377669773120643,0.3390289186289732,-0.9001676356563552,-0.5265048034625078,-1.0392649352399275,-1.1758918522019368,-0.22661936678348454,0.022379593484174093,-2.061335683290109,-1.3609944867774757,-1.65178071116222,-0.6443659728516505,-1.9479891889264056,-1.1668823300874105,-0.2761011461133138,-1.341523845776403
2025-11-02,-0.12158469223121801,1.0337662635700502,-1.4010530818999667,-0.803588860971683,-0.2584788533449194,-0.9470994178578117,-0.40318329126791547,0.14050060667351588,-1.0702916951921149,-0.267231974535251,-0.7449345007989703,-0.1871420014420289,-1.4568115108555464,-0.07344833507249846,0.6332667388166586,-1.5436095853957381,-0.3971610355513558,-1.3235777015635501,-1.0575734858234527,0.3447108270806867,0.6924245114206876,-0.8225773648982618,-0.6670559814426117,-0.276971279692503,0.08432393044416249,-0.025609910401786517,-1.3469753297225746,-0.1412267624126579,-2.0203417308860274,-0.5829052045082252,0.7590853819349064,-1.1272053679774154,-0.1665044655671488,-0.37652455399140206,-1.3099916740919144
2025-11-03,-0.118415766760088,0.489396122739945,-0.5483469462670092,1.0106254662889929,-0.0662381247723536,-1.530293421931314,0.19449793011653987,0.7857747619779288,-1.0404991376966854,0.40289203383467503,-0.7044162887371812,-0.09375671010719168,1.0291670093893008,0.91158044943906,0.697976854447585,0.5045514453481736,-0.038973717856932155,0.7979728526956834,-1.0766778173367113,-0.5393305619875696,-0.5215646742412438,-0.9555302138155991,0.14461062843001185,0.45708639995850364,0.14163618262572542,-0.05083255377951001,-0.6501155585512979,0.33559234217392736,0.5663149618121717,0.8365269903120887,0.643188734357456,-0.933282469536159,0.16675955589250274,0.36350799685860263,-1.278459502407426
2025-11-04,-0.11708581168079714,0.5142998902027657,-0.8234963243263055,1.0147573603559936,-0.10298654094705449,-0.49759688310619804,0.11018205299120587,0.7410417425349167,-1.052021337637745,-0.09076607483680557,-0.7202477314365352,-0.08610329493699709,1.2616568326289515,0.8944809821089098,0.644879108178269,0.686917594987104,0.006018638710670841,1.1106832400819566,-1.057664927885387,0.1387441796122641,0.48025488839933855,-0.9448692104671302,0.20539128121554018,0.08705177219808301,0.01730307341859259,-0.06355760812699912,-0.5684418905708948,0.3429326173048716,0.5186442191398848,0.8912239079830713,0.6991518464827917,-0.8034145981830766,-0.020200005082511616,0.2681827726281966,-1.2469273307229374
2025-11-05,-0.11458603481333153,-2.111487693880876,-0.6059145000101167,0.7855360196639612,-0.128970003369611,0.5854367287717455,0.026325052301309073,-2.117498298606419,-1.055531128299411,-0.26155673663369267,-0.7124085098289796,-0.08736372384484813,1.1426863662231983,-1.6601168672788778,-1.9655651673622738,0.6868054386835131,-0.008467302022158693,0.8987850309701082,-1.0735308965326587,-0.021485881839908894,0.27035517145955523,-0.9386102237644413,0.1965563958451802,-0.2689498392896013,-0.25354377976312076,-0.05881249778101237,-0.5803610134937827,0.3751660716129828,0.5029243219181918,-0.8550108400615577,-1.872207707386681,-0.7709129834061813,-0.1998659120779505,0.13869728878270587,-1.215395159038449
2025-11-06,-0.11321795814893701,0.6512534051308291,-0.6192720742928718,0.806800615745339,-0.13594680020163113,0.5745563788979842,-0.012743473980914414,0.8857262987675123,-1.0564430660562936,-0.5184902176637562,-0.7217263822795525,-0.11066462581701325,1.1255153710718524,1.0436337288999256,0.8732837180600944,0.694020827547866,0.01152569257122138,0.7836322668264977,-1.0738808142863443,-0.43938745485387454,-0.3448646597546651,-0.9390871731828677,1.336004716430489,-0.5057911095623507,-0.22502949092779898,-0.060632362055738756,-1.0852404807306544,0.4628306285548491,-0.14632568717806052,1.1875877532881005,0.7533892944152184,-0.7662598690528732,-0.16934786181971428,0.18992355543958353,-1.1838629873539606
2025-11-07,-0.1123171538230714,0.4391434356282502,-0.6654891734805082,0.735701936393128,-0.14930087685744303,0.5655920467056933,-0.061661836307522574,0.9000278235865987,-1.0688839254326852,-0.5281857534561206,-0.7806966080465062,-0.12066857057211923,0.8287024548843029,0.9553384288963266,0.6412951752,0.6009684810018845,-0.030784913170132586,0.7519545547572517,-1.0281075798771948,0.3574083251046587,0.7961809418671713,-0.9516441580429207,-0.06549544699330102,-0.5124768472995742,-1.4367695818902577,0.057796966984646016,-0.09899712189896448,-0.06724322067547821,0.2552678163944134,1.1754332448626725,0.36552932486153483,-0.6862356443017184,-1.3774260399043865,0.1368701803005825,-1.152330815669472
2025-11-08,-0.11371405609655831,0.22586109983780153,-2.7185949705295798,-0.2769626743793826,-0.2416396723225932,0.49509489456714667,-0.3621512007038211,-0.16098974784170078,-1.0709994852116298,-1.2739913275918142,-0.9039825489689657,0.29353562106465814,-1.0994912784203974,-0.5633135771450276,-0.024631649400764826,-1.0695248901166736,-0.2616957041913292,-0.9177605253251011,-1.0691086763725548,-0.6709144243558882,-0.42699833853333463,-0.9409121898244167,-0.46981506644773224,-1.2425839115733202,-0.8460789382319078,-0.1994567000510035,-0.03426925620458269,-1.4472599028509225,-0.9115565591914373,-1.0355740218694318,-0.08879993918528223,-1.3727399593041614,-0.9771849374218479,-0.10538245798049216,-1.1207986439849835
2025-11-09,-0.10901911937033076,0.9532842140747473,-1.4498651961656122,-0.7187943995186646,-0.2674518441713702,0.5190466577334594,-0.4244623520181896,0.1437141855611444,-1.069970824053778,-0.18041481782133378,-0.725889274875291,-0.1884932720729683,-1.4660783971277014,0.03486918196028427,0.6021543796175834,-1.524804711826984,-0.21839104385917316,-1.3066686525536149,-1.0556852726232717,0.37108908120489137,0.6767469025229825,-0.8098736757146378,-0.6680868735581605,-0.22354689534396877,0.728070374447319,-0.025659973517051085,-0.8984227557918979,0.387598440268709,-1.9502088754002447,-0.17388453326708472,0.8863891410767125,-0.8523396607075379,0.4539495550011256,-0.17400256555217553,-1.089266472300495
2025-11-10,-0.10760204078717067,0.12829101351253577,-0.34501192591226276,1.1565288397944011,-0.15026932740919652,0.576871332651,-0.06419099247493229,0.5339600998287567,-1.043722771591819,0.37457694615587556,-0.718041676734875,-0.12087296444906805,1.0316200086966358,0.7410494495923011,0.41292192223756524,0.5573022934704637,0.21619317887047537,0.3007611963655583,-1.0563550320772155,0.17399573131326923,0.4943505961439155,-0.9499643790474003,-0.16300104831148202,0.3287514104122706,0.02107453390519177,-0.05629466197583147,0.7610028243169568,0.14547044493760286,1.5724700143532553,0.5998491816797551,0.38055903568212446,-0.32712906540354053,0.04145838921720626,0.26086959117399494,-1.0577343006160065
2025-11-11,-0.10630071731399457,1.517036964989916,-0.7994724228569259,0.9238218612645605,-0.16493443576432096,0.6164356051216325,-0.12978897965243236,1.5340087744959248,-1.053513521875351,-0.16384462345554057,-0.6748327486408325,-0.13960906983604293,1.036117174093417,2.332863450678779,1.8731513803733162,0.39456349695995446,0.18077992652632968,-0.08022750284564384,-1.0123539409762181,-0.021575165377453756,0.18107192757704108,-0.8503955134917556,4.172380758602739,-0.17602489480178893,0.24499993081177326,-0.07390866609791617,-3.0173972265926925,-1.2880466254519196,-2.313873806709689,0.1562318478174042,2.1493355929462323,-0.14195247531394986,0.30797753347666434,0.2006721483356603,-1.0262021289315182
2025-11-12,-3.288498255481754,-2.0336352829064754,-0.17527081094771,1.3353359172298724,-0.13771899883035013,0.5611941481185149,-0.006511291694976551,-2.111926094380651,-1.0195959601797044,-0.2158835001840352,-0.6923283131378669,2.8668431766348763,1.2012857941206483,-1.6775184193509098,-1.974463136407438,0.7698384887753672,0.29766026343918633,0.8514825014613017,-1.0752072627589238,0.1902755346072504,0.5644107556456306,-0.9452387496565657,-0.19116166234572873,0.05701534673469627,-0.04500092968898468,0.36586927467747504,0.19447059597455849,0.5557635867518689,0.5520178938899923,-0.7161545522483004,-1.790725418839547,-0.5070858483378361,0.017028902304516057,0.4710168097918678,-0.9946699572470297
2025-11-13,-0.10345238176339282,0.4246973147537943,0.291038876354312,1.2384782836436459,-0.13870721367907818,-0.5740289856455463,-0.00559353882410214,0.7201051724838776,-0.9580106060138265,-0.09686486591180675,-0.6773677199566184,-0.12488135548034207,0.6970581587239849,0.9041130096610855,0.5999203140803483,0.37041250625336386,-0.2843467165066706,-0.10334367111239094,-1.0763416672778812,1.6294864148408783,-0.3648856120188031,-0.9568573985231303,0.031203166379224094,-0.06771329964766197,-0.15727547404977185,-0.06820403993408551,-0.6141415127697226,0.5720611083177353,0.47975714419455057,1.035430314126128,0.615360368701125,-0.53035577678868,-0.035161147468600044,0.34976316111326033,-0.9303107510871202
2025-11-14,-0.1021950807992232,0.13721671151691284,0.5024126693219477,-0.7364777232487679,-0.14882653373005356,-1.3471279361748654,-0.04632682612791177,0.5611613812610409,-0.8916254883470183,-0.07639391345771358,-0.6935315279831217,-0.14026767232843357,0.11624243384274714,0.5523367292648895,0.35151395521593254,0.00706346805312513,-0.5068017226157332,-0.600983404632641,-1.0726306194149797,2.954525097311294,-0.42420319440884247,-0.9410135901758703,-0.10199649135606073,-0.1959155923738096,-1.1697040596741766,-0.09636494826762763,-0.12332332588729077,-0.06970280451437791,0.3727742218091624,0.6324890491689888,0.09303922023126764,-0.48292865081409303,-1.1602172620070856,-0.4075341039428651,-0.8987785794026317
2025-11-15,-0.10060981780137547,0.14585775093198286,-1.3779018594902803,-0.9742190646875741,-0.24120485778915285,-2.0962879874343168,-0.36237530314903466,-0.21640204844738722,-1.0010877044259716,0.17944848367004276,-0.8460715460073438,-0.1847460509955733,-1.4133389120199962,-0.5716365105964037,-0.13975772369486697,-1.380646476278047,-0.5530952512561106,-1.8177928175628006,-1.0637637008866894,3.828827158679046,-1.2431438020610674,-0.9019358772108118,-0.598098161785784,-0.24907574944807043,-0.017688325165396226,-0.1940271733271048,-0.21655284031454242,-0.7793569879957841,-0.6380091120951038,-0.7529916827584406,-0.06543388002654886,-1.2407612039901108,-0.3568472823077487,-0.4697327262138041,-0.8672339992246563
2025-11-16,-0.10177939708582819,1.0605397154601235,0.38514603915218365,-1.0286929912063734,-0.2703967244205798,-2.7447812695327456,-0.42956335053304967,0.1443530066781146,-1.0699998401788422,0.8468595339042575,-0.7129435032899138,-0.1996100279359067,-1.663408563628882,0.113581325347961,0.5504049452683694,-1.7300133619639437,-0.5880519813320058,-1.8503266840122965,-1.0509446348448732,5.185733235236367,-1.6543617562570618,-0.7833462250603065,-0.749471374644048,-0.25252626530369493,0.688971368971389,0.011783325917054527,-1.0833298533263884,0.41437069320291336,-1.8591528442343286,-0.39895094755644406,0.9765793146122128,-0.728601081297303,0.28797689852619024,-0.499525411941876,-0.8357149659450364
2025-11-17,-0.09972377386872432,0.427806027051702,1.097478844138789,-0.6827001628240927,-0.14634940850924189,-0.1954483184777352,-0.04687107492343032,0.803134686489679,-1.0287792982923731,0.29270498617490337,-0.6815243710587752,-0.12450663337260257,0.6046618514810287,1.010520775274258,0.644879108178269,0.3585987089417808,-0.4789380210162767,0.18988920412319724,-1.072725233910231,0.22197544832469407,0.5282281259414086,-0.9470751815991117,-0.011361949251470148,0.1591506704026606,0.6628307334599847,-0.052644978367304425,-0.3381932524496822,0.4824946284481159,0.8158944763975384,0.7409861214800758,0.7027162803404848,-0.3924437976775636,0.9687259957294844,-0.38475998349951523,-0.8370090988245872
2025-11-18,-0.09645359501018792,0.464872923522891,0.6099946942611366,0.25870377126325245,-0.1419617345808893,-1.31631359741345,-0.015859565123883347,0.7355169233760747,-1.0265480327143641,0.002356825070104816,-0.6707360998529522,-0.13658858254335485,0.3406918704639106,0.9979565080418562,0.6212892566443111,0.08108662842317067,-0.15300597642203048,-0.4644267809827831,-1.074838235216784,0.22670876944657595,0.5344023216083656,-0.9447299454981772,-0.09455167770711959,-0.22419946190447787,0.8505768626305324,-0.07109814857141739,0.0905650066757266,0.7027910329586423,0.859241987718056,0.7334608528069478,0.7957822971074746,-0.4175902380982313,0.8766852616614523,-0.35474080934469265,-0.7906312595500337
2025-11-19,-0.09507214830725196,-2.034296267908397,0.5408978224253963,0.05261439697053151,-0.1421330251546688,-2.3890904360561445,-0.032667248514897274,-2.0710991266581424,-1.0338681666267315,-0.13189027834950107,-0.6423915840322076,-0.1532126178685253,-0.06459812620356972,-1.538758755460616,-1.9013673190668108,-0.33695730049493505,-0.2363254178741525,-1.252516888002809,-1.0723200128978256,1.0263606160571623,1.4313017740934815,-0.9326460550483614,-0.2553288657008882,-0.04567359725809794,0.9607860426974031,-0.06565668374435135,0.10940802522095162,1.120096251559218,0.9185987777285465,-0.5974659794912569,-1.7210982956246044,-0.35089003642605204,1.082882998502555,0.10408830561790884,-0.7653898291077388
2025-11-20,-0.09364608091946182,0.45287866162317014,0.9704606035689989,-0.15876721771416746,-0.1398074262106621,-3.524244626256394,-0.030148763892497727,0.751908009217572,-1.069986683371974,0.4412850369912114,-0.6853328981847843,-0.16733850580876575,-0.5731866492577178,0.9549235760046997,0.6389047877920045,-0.7244947148362947,-0.2945163543397573,-1.7082050568908145,-1.0414314103147553,-0.06188051075984795,0.13425755892298394,-0.910185451644438,-0.39426140311947416,0.06554931873813519,0.778449151415271,-0.06879132588813937,0.1923155460990509,0.8764708388944055,0.7696405039032075,0.9170832127928524,0.6742171847909216,-0.2912845587786156,0.8368676051838577,0.14957869258722847,-0.7424125837711218
2025-11-21,-0.09220520463771284,0.22916193358056422,1.018544609100434,0.519485975218394,-0.1482270167218252,-0.5562660739978981,-0.06680552100242335,0.6128103131938131,-1.0415853746755799,-0.20865666300770372,-0.7318404986677599,-0.13535086406627592,0.35650008822229245,0.6188082631283294,0.4431973672441336,0.27081770866457533,-0.3599030780671212,-0.274360508567307,-1.0779539745421862,-0.35544190529598085,-0.2330636232988015,-0.9739983058042292,-0.04595047882972744,-0.22337271132199005,-0.6496415329710138,-0.08816728631358314,0.8599357227215321,0.11849195292970778,0.569403662987272,0.5408933891649664,0.18405972585083713,-0.31973654225337256,-0.6059379855033957,0.08462761366094362,-0.7108804120866333
2025-11-22,-0.09076381101469018,0.06224475604288505,-0.03645984099233407,-0.9282627098425753,-0.24191637248023704,0.4853161329688148,-0.36620638780768483,-0.2186755462542054,-1.0302294496540267,-0.5222477073302723,-0.8365977379881613,2.2494033400186586,-1.0734622302147858,-0.7650854462393825,-0.14164370125941375,-1.0454486702791437,-0.5579758887466806,-0.9012795535052908,-1.0677650083384165,-0.8550945676885637,-0.7960854147641836,-0.9079902801659948,-0.48468137039458403,-0.5309120956717759,0.40947697971908786,-0.20631097755940836,-1.5469983571704118,-0.5520501932944941,-0.4927593392040265,-0.609131629173433,-0.3477530998012617,-1.1114490397173962,0.20031831077941617,-0.4699536733644919,-0.6793482404021448
2025-11-23,-0.09648298646129838,1.2499572249401818,0.053668416936146504,-1.0187968523878432,-0.26911863321622487,-1.6534680404252922,-0.42609509840474524,0.2574226791149012,-1.0695779997984225,0.1629318379688768,-0.6753259228070108,-0.19666902715092097,-1.589682306669532,0.12490224268637994,0.7060374977204195,-1.6452979673182249,-0.5846567398367677,-1.763641053011995,-1.0619515202006398,-0.04912330083483287,0.058204296714314235,0.9052586179153391,-0.7267264427190874,-0.05830781040123292,1.3902633003741147,-0.04649927073271921,-0.20592858301154982,1.2442969648134516,-1.6359706874881847,-0.1222887573236475,1.056090955720544,-0.4100445677754833,0.7530267855223051,-0.5023198325310813,-0.6478160687176564
